mapID,chunkID,startTime,endTime,chunkDuration
084008e9-fccf-45f1-bb46-167ad1b72d23,0f02ec3d-9517-432e-8bec-ea40ecbaac29,2025-06-12 13:11:53.537000,2025-06-12 13:29:26.484000,1052947
1359e578-5e3a-4536-a449-ec66911a937f,19ebd3c5-90ed-4283-8975-5fe43191968d,2025-06-12 13:09:31.237000,2025-06-12 13:10:00.739000,29502
1359e578-5e3a-4536-a449-ec66911a937f,5c2fefef-2371-490a-9ec0-2738f1c9b9e3,2025-06-12 13:09:02.549000,2025-06-12 13:09:30.797000,28248
1359e578-5e3a-4536-a449-ec66911a937f,684aad54-dbb0-44c9-a665-e8267a9f0eec,2025-06-12 13:10:01.265000,2025-06-12 13:10:31.456000,30190
1359e578-5e3a-4536-a449-ec66911a937f,f6a1705b-29f8-420c-9654-05867af30a28,2025-06-12 13:10:31.972000,2025-06-12 13:11:06.179000,34207
2025902b-a932-449d-82c1-7cdda2cd1e90,c1e43b4b-15e5-4062-a4a2-6f4f4f7800d6,2025-06-12 14:11:16.534000,2025-06-12 14:48:05.149000,2208614
245e2812-4dec-432b-8c71-a3d5a27be83e,26f0e700-678a-4755-a854-1b2f475e5cc5,2025-06-12 12:35:00.593000,2025-06-12 12:35:00.834000,241
26b006aa-5380-4143-88fa-91137b93e7ca,8a581473-1c7f-45b0-bd8f-cab7cf6705b9,2025-06-12 13:34:30.462000,2025-06-12 14:03:21.996000,1731533
2fe48aff-fc9c-4788-9f5c-0558491b2de3,48d1956a-3938-40d5-ab42-afc1518d7902,2025-06-12 13:30:14.017000,2025-06-12 13:31:02.545000,48527
2fe48aff-fc9c-4788-9f5c-0558491b2de3,5dce4221-4e4f-4298-93d7-a77a40e55204,2025-06-12 13:32:53.998000,2025-06-12 13:33:41.070000,47072
2fe48aff-fc9c-4788-9f5c-0558491b2de3,89a5865c-ccbe-42c0-9877-ebaa64a5f901,2025-06-12 13:31:58.393000,2025-06-12 13:32:53.558000,55165
2fe48aff-fc9c-4788-9f5c-0558491b2de3,df1f46b8-3110-4b6d-aea2-5a33048516b6,2025-06-12 13:31:02.984000,2025-06-12 13:31:57.954000,54970
3f1aced0-75de-47e4-b2aa-d0f05ec6f55a,a3d666d4-4493-433b-94b5-212c6e3e8424,2025-06-12 12:42:59.181000,2025-06-12 12:45:42.092000,162910
50222d89-6a9c-4ce7-9449-0798aeee61c2,3ec6f379-fe69-4af2-8fda-bdb68cf10d88,2025-06-12 10:22:36.790000,2025-06-12 10:23:07.940000,31150
50222d89-6a9c-4ce7-9449-0798aeee61c2,649d1cbf-2034-4cda-a7be-7d43058af058,2025-06-12 10:22:39.351000,2025-06-12 10:23:13.456000,34105
50222d89-6a9c-4ce7-9449-0798aeee61c2,8b36dc4d-9c0f-4678-93ed-e736daa9abc8,2025-06-12 10:22:03.136000,2025-06-12 10:22:38.917000,35780
50222d89-6a9c-4ce7-9449-0798aeee61c2,f6c53cb8-22ae-4bae-8434-dba74885dc80,2025-06-12 10:22:03.133000,2025-06-12 10:22:36.348000,33215
50dab313-d285-48cb-9271-20abf25f0025,3144f8f0-4e1b-4f5a-8642-4e13effd7a24,2025-06-12 10:16:16.004000,2025-06-12 10:16:16.228000,223
50dab313-d285-48cb-9271-20abf25f0025,8e73f37f-ef94-439c-bac8-ce9f1c5bd453,2025-06-12 10:16:15.358000,2025-06-12 10:16:15.493000,134
50dab313-d285-48cb-9271-20abf25f0025,a9052d4f-1cca-4fe5-807b-7e1c67460fe4,2025-06-12 10:16:16.016000,2025-06-12 10:16:16.245000,228
50dab313-d285-48cb-9271-20abf25f0025,ae963b61-cd64-4e34-b1cb-809128ed90ba,2025-06-12 10:16:15.363000,2025-06-12 10:16:15.504000,141
5339a234-82c6-4734-bb48-9cf5b189c238,2a584b03-792e-43cc-b5fa-4563f8f53626,2025-06-12 11:30:50.435000,2025-06-12 11:43:26.892000,756456
5339a234-82c6-4734-bb48-9cf5b189c238,98cee64d-c738-47cc-b530-8a651d9c6fd9,2025-06-12 11:43:27.458000,2025-06-12 11:56:20.649000,773191
5339a234-82c6-4734-bb48-9cf5b189c238,d4d35bac-3c4e-4d08-912d-c525a4fcdbcb,2025-06-12 11:44:43.063000,2025-06-12 11:57:58.325000,795262
5339a234-82c6-4734-bb48-9cf5b189c238,fe44a1db-c03d-4206-9a76-d97646800115,2025-06-12 11:30:50.442000,2025-06-12 11:44:42.620000,832177
561fa268-9a79-4df8-91ec-728846efebaa,c6f8be44-5709-429c-b4e5-9defcf3a415e,2025-06-12 12:38:02.096000,2025-06-12 12:38:22.766000,20670
57926632-b258-4dc7-ae46-ff22abe1035a,02f153b3-7f49-4c80-ba1f-b1a1855eea19,2025-06-12 11:02:19.869000,2025-06-12 11:09:36.808000,436939
57926632-b258-4dc7-ae46-ff22abe1035a,02f3dc4d-9824-40d5-b144-d99726b1af3d,2025-06-12 10:55:14.437000,2025-06-12 11:02:20.873000,426436
57926632-b258-4dc7-ae46-ff22abe1035a,331fe4ce-c6ac-463f-b648-3083b9091193,2025-06-12 10:55:14.433000,2025-06-12 11:02:19.427000,424994
57926632-b258-4dc7-ae46-ff22abe1035a,8eaa99a1-694e-4168-8112-c46103c8bac1,2025-06-12 11:02:21.307000,2025-06-12 11:10:03.405000,462098
5e66dcae-7c04-4c65-b174-e4a29a4d3291,2bdfe57c-942b-461c-a9db-28ed621b7406,2025-06-12 12:37:17.587000,2025-06-12 12:37:17.813000,226
5e66dcae-7c04-4c65-b174-e4a29a4d3291,53bcb5e6-8223-4a2e-992b-0513145a3237,2025-06-12 12:37:16.699000,2025-06-12 12:37:16.909000,210
5e66dcae-7c04-4c65-b174-e4a29a4d3291,8f9ec545-c6ae-40d5-b848-516ecff12126,2025-06-12 12:37:18.258000,2025-06-12 12:37:18.466000,208
5e66dcae-7c04-4c65-b174-e4a29a4d3291,e2f38b57-f4c3-4290-b7e5-16e90530e209,2025-06-12 12:37:18.905000,2025-06-12 12:37:19.103000,198
608e1cd7-5c4c-4df4-9b14-8c1a3336395f,78fd2e86-e7cd-4e96-9b7a-3d24976fd8a5,2025-06-12 12:47:55.912000,2025-06-12 12:53:05.061000,309149
63a9e75f-694b-4b7e-b10f-36bd00d53fab,f31c6e46-98d5-4c51-baee-aec3cfa5dad6,2025-06-12 12:36:31.322000,2025-06-12 12:36:36.209000,4886
6832e660-18b1-4ec6-ba29-8272d2d6a4ba,14355c03-1f34-4e16-acd0-54c39f01cb3c,2025-06-12 12:15:00.314000,2025-06-12 12:31:31.620000,991305
6832e660-18b1-4ec6-ba29-8272d2d6a4ba,b9d77c42-3d13-4e41-a8f6-78f26bc53a06,2025-06-12 11:58:43.822000,2025-06-12 12:14:59.864000,976041
6832e660-18b1-4ec6-ba29-8272d2d6a4ba,bc2780bb-3153-4e59-ae25-fd74b4d70501,2025-06-12 12:15:48.584000,2025-06-12 12:32:43.583000,1014999
6832e660-18b1-4ec6-ba29-8272d2d6a4ba,f2a8fdc2-f9da-48e1-a464-04717cec123b,2025-06-12 11:58:43.823000,2025-06-12 12:15:48.139000,1024316
68927def-81e9-4fa5-b542-623763581953,bb15c801-9411-47fa-b50c-12dd2ee15a4f,2025-06-12 12:39:52.966000,2025-06-12 12:41:11.880000,78914
6ec87ff8-6407-47b6-b27f-3a384d8a9875,42d8839f-da57-4d07-af66-ee605c7ffef4,2025-06-12 10:49:22.239000,2025-06-12 10:54:22.453000,300213
6ec87ff8-6407-47b6-b27f-3a384d8a9875,c19a5f55-82d2-4d3a-80a4-3265b7c294dc,2025-06-12 10:44:00.880000,2025-06-12 10:49:21.802000,320922
6ec87ff8-6407-47b6-b27f-3a384d8a9875,c4babd87-6dea-4295-b377-586ff5c24605,2025-06-12 10:48:35.181000,2025-06-12 10:53:28.643000,293462
6ec87ff8-6407-47b6-b27f-3a384d8a9875,ceaeffa0-e135-4466-bc6d-402d95072f7b,2025-06-12 10:44:00.886000,2025-06-12 10:48:34.614000,273728
6f5addf7-6d6c-4c97-8933-9fb73989b04d,8da3924f-b2d0-49f1-8886-dc9c3e45a19d,2025-06-12 10:24:03.944000,2025-06-12 10:25:04.756000,60812
6f5addf7-6d6c-4c97-8933-9fb73989b04d,9a65a9ae-ecbe-4951-b58f-12132b81c2ef,2025-06-12 10:24:03.946000,2025-06-12 10:25:05.234000,61287
6f5addf7-6d6c-4c97-8933-9fb73989b04d,c95185d8-f3f4-43bd-902d-38e24b24efa2,2025-06-12 10:25:05.672000,2025-06-12 10:26:10.122000,64450
6f5addf7-6d6c-4c97-8933-9fb73989b04d,d31d3ffc-d3db-4db2-bfeb-eb203d4c3170,2025-06-12 10:25:05.246000,2025-06-12 10:26:03.725000,58479
747bb2ce-1c19-4f21-97d2-22f35927e024,043afeb9-9386-4952-b501-621ebcdae794,2025-06-12 16:22:45.168000,2025-06-12 16:26:23.751000,218582
747bb2ce-1c19-4f21-97d2-22f35927e024,3a89b191-ff57-4ad6-89db-07f53d68b348,2025-06-12 16:26:24.192000,2025-06-12 16:30:02.520000,218328
747bb2ce-1c19-4f21-97d2-22f35927e024,b1180d2e-f4a9-40ec-b1d6-28adbc468e17,2025-06-12 16:30:03.031000,2025-06-12 16:33:22.227000,199196
747bb2ce-1c19-4f21-97d2-22f35927e024,dfbfbc03-f177-4664-a055-e629dfe451d7,2025-06-12 16:33:22.675000,2025-06-12 16:37:05.651000,222975
76d5b300-191f-4889-8536-274b58f1689c,03f298e7-0a0f-44fe-bf47-db32abc32fed,2025-06-12 10:39:57.461000,2025-06-12 10:42:53.932000,176471
76d5b300-191f-4889-8536-274b58f1689c,9d10827b-0dc1-40af-a625-c0088ec737d5,2025-06-12 10:36:33.439000,2025-06-12 10:39:56.852000,203412
76d5b300-191f-4889-8536-274b58f1689c,e1eea1c9-cc51-4abd-ae5c-e550cf9f2d8a,2025-06-12 10:40:14.835000,2025-06-12 10:43:14.687000,179852
76d5b300-191f-4889-8536-274b58f1689c,fbf1ff1e-862b-461e-b5de-3c230e8efc55,2025-06-12 10:36:33.436000,2025-06-12 10:40:14.363000,220926
7dd53e15-369f-44eb-811f-2b7b8d865d75,0b877198-0d77-4c28-ad13-74689043d924,2025-06-12 10:18:35.080000,2025-06-12 10:18:37.829000,2749
7dd53e15-369f-44eb-811f-2b7b8d865d75,7c1de392-7e20-47a4-a0fc-054adb930c17,2025-06-12 10:18:31.568000,2025-06-12 10:18:34.640000,3071
