SIZE,PARTS,WORKER,p=z²,p | k²,uuid,total
96,1,1,OK,OK
96,4,1,OK,OK
96,4,2,OK,OK
96,4,4,OK,OK,2dcd0958-1e8e-45ee-acc5-cb5a8ae40634,13100
96,36,9,OK,OK,31dc1466-0a71-477a-a718-b92193ab67d3,8583
96,36,18,OK,OK,66b2fd5b-0550-4773-86d9-11855ae2626b,8431
96,36,36,OK,OK,1ef3f30d-1b29-4d38-a665-544491a894df,4613
112,1,1,OK,OK
112,4,1,OK,OK
112,4,2,OK,OK
112,4,4,OK,OK,60b984ab-130a-47c4-a858-29df37131a2a,24986
112,16,4,OK,OK,e357a414-ccc9-49b9-b3d4-3456e29eabf6,6059
112,16,8,OK,OK,e0e24048-f33e-4f07-a0b3-967e982f440e,4032
112,16,16,OK,OK,c6228169-0269-4b25-a822-b8612606437b,3419
112,64,16,OK,OK,2cc9e4ed-10b7-4fdb-abea-38703d8c9672,14745
112,64,32,OK,OK,58bd1080-d6b8-4c3a-a49b-8dced1353ea6,12270
112,64,64,OK,OK,6396a361-6f68-4663-93db-97b85a1ddb9b,8295
112,196,49,OK,OK,dddba94c-b4bc-4908-b358-ab5ac246138f,28610
112,196,98,OK,OK,46656359-6353-449c-9f47-0d21a0e0f723,38460
112,196,196,OK,OK
112,256,64,OK,OK,87323f63-bede-465e-9abf-cade64337994,8418
112,256,128,OK,OK
112,256,256,OK,OK
128,1,1,OK,OK
128,4,1,OK,OK
128,4,2,OK,OK
128,4,4,OK,OK,bdfd532c-19db-4abb-b74c-8d187be604f8,39770
128,16,4,OK,OK,68c2c130-849e-4bec-bc63-2fd501ec883c,9694
128,16,8,OK,OK,59b2694b-3750-41d4-a48b-dbfba8b7e92b,4928
128,16,16,OK,OK,8d589ea5-fb5e-4e2b-8dd7-8e33f2e31fa3,3409
128,64,16,OK,OK,588082ad-1ca2-4657-aa0f-e52b59c1b8e4,16055
128,64,32,OK,OK,f896b051-3e18-4c06-adfa-653943cca760,12560
128,64,64,OK,OK,54ead0b1-9a3a-49ce-801d-0401aeed7a70,
128,256,64,OK,OK,5068aa0c-b6ca-4260-952d-0f4b465638c8,50173
128,256,128,OK,OK
128,256,256,OK,OK
144,1,1,OK,OK
144,4,1,OK,OK
144,4,2,OK,OK
144,4,4,OK,OK,83c2e4ee-6826-46d8-a426-77bdd530f55e,69455
144,16,4,OK,OK,fa4dd290-82aa-41a8-9cc5-dafde512ecc5,14149
144,16,8,OK,OK,186e5b49-052b-430a-ad76-0de118450a8c,8015
144,16,16,OK,OK,850e4809-567c-4d81-9ec7-6f2205cb3669,4510
144,64,16,OK,OK,c9eda236-a5a2-4fc6-bf7c-d4d1b31919b7,15549
144,64,32,OK,OK,707f7915-465c-4823-82b8-6a83e7c5e6d6,12805
144,64,64,OK,OK,e10b8246-2f23-4ddf-910a-e20b960d084e,6918
144,144,36,OK,OK,53803edc-1dee-4a73-bc1e-ba061b2141c5,23144
144,144,72,OK,OK,3988e36d-1137-4e03-be89-1e302e1effc3,9388
144,144,144,OK,OK
144,256,64,OK,OK,d3202337-fcc0-4fe6-9bae-899cfb77f75b,8408
144,256,128,OK,OK
144,256,256,OK,OK
160,1,1,OK,OK
160,4,1,OK,OK
160,4,2,OK,OK
160,4,4,OK,OK,add56d5d-7c0b-4b92-a34b-ee070b6fae81,106269
160,16,4,OK,OK,031c8517-4230-4644-a84d-95758e83cb61,22371
160,16,8,OK,OK,970a282e-17e0-450a-826a-31b97fe016bb,12171
160,16,16,OK,OK,6ac261af-54ee-401e-b011-90019a18b2ca,6282
160,64,16,OK,OK,d7276c35-74e3-4ad7-9f16-9d03ae6ec013,13730
160,64,32,OK,OK,e8380359-6790-4401-97d1-c07eda165b84,11906
160,64,64,OK,OK,d385d484-7c94-458a-91be-0a612d2072e1,44902
160,100,25,OK,OK,17119802-e5ee-4574-aaa8-b9cc23b73313,28307
160,100,50,OK,OK,c76ef62a-4f6e-479e-b528-c494c9ac8463,20024
160,100,100,OK,OK,7da4fb2b-5379-4523-a0e6-18a132246760,11719
160,256,64,OK,OK,3ee4605d-c304-4a35-8bce-6a41f8fcae03,49232
160,256,128,OK,OK
160,256,256,OK,OK
176,1,1,OK,OK
176,4,1,OK,OK
176,4,2,OK,OK
176,4,4,OK,OK,8e946214-0aef-416a-9124-45c00669bf96,135711
176,16,4,OK,OK,31bfa5bb-3d13-463f-9959-3b520e1c508a,32729
176,16,8,OK,OK,b9ef255e-9ae6-45b3-907a-28fbf4c0dc23,17689
176,16,16,OK,OK,602dc924-de3b-4933-b6af-1d6905ced2d9,9473
176,64,16,OK,OK,9f9aa377-02ec-4fbb-8f80-c79097e59ca3,13688
176,64,32,OK,OK,5c72e6db-c766-4e54-bdc9-e7721d752291,12808
176,64,64,OK,OK,4e55b835-c6e6-42ae-bde9-e9aefab28116,8546
176,256,64,OK,OK,4ca929a2-ded8-4816-a100-79bb714beaf8,46795
176,256,128,OK,OK
176,256,256,OK,OK
192,1,1,OK,OK
192,4,1,OK,OK
192,4,2,OK,OK
192,4,4,OK,OK,6943c0b6-bd2f-4455-9903-43380b71627a,189053
192,16,4,OK,OK,7661ca88-bca1-4479-98d3-5c8a2c30efb5,74744
192,16,8,OK,OK,49311593-88fa-4bb6-84a4-41f0a70b017a,24331
192,16,16,OK,OK,5b146cab-4201-401c-b6d3-0d2564c9287c,15301
192,64,16,OK,OK,a08af467-da1f-4e3b-aba6-1987cdfd2728,12789
192,64,32,OK,OK,d309c1a0-cf53-4816-b6a1-f5fcd8d074d0,12530
192,64,64,OK,OK,a1d71977-c34a-40af-8f92-3176497e268a,7239
192,144,36,OK,OK,06728e4e-f5aa-4e9b-bc22-2ca95dba4d75,19744
192,144,72,OK,OK,40f65031-4bf1-40a4-a862-500ac1777113,13508
192,144,144,OK,OK
192,256,64,OK,OK,2b768bf7-e658-4acc-8f60-7a6b21fca61a,9509
192,256,128,OK,OK
192,256,256,OK,OK
208,1,1,OK,OK
208,4,1,OK,OK
208,4,2,OK,OK
208,4,4,OK,OK,47150bfe-ff1f-41d0-9623-ab7230bb70cb,351687
208,16,4,OK,OK,d1aac816-d401-42d4-a317-7dda9c0d4923,152506
208,16,8,OK,OK,a74a9c50-00db-46d0-b735-8da955da33d9,17011
208,16,16,OK,OK,26495005-d618-4cc6-a8d0-b0f6aaa70a48,18405
208,64,16,OK,OK,a73f62fd-1176-4b7a-8848-71d6b8f1be8c,15087
208,64,32,OK,OK,a224b60c-b3fc-4470-ab8f-cc5e829b952f,13535
208,64,64,OK,OK,cc5629c3-4940-47eb-93d6-c403de1170fb,39840
208,256,64,OK,OK,671b1c5f-35c0-44b0-9ced-1afcffeffe75,8520
208,256,128,OK,OK
208,256,256,OK,OK
224,1,1,OK,OK
224,4,1,OK,OK
224,4,2,OK,OK
224,4,4,OK,OK,1a970ece-8e60-4b6c-b2d2-d8f142bedadb,382111
224,16,4,OK,OK,bb1bb3fc-c36a-4d39-b940-f414d5b6f48e,152821
224,16,8,OK,OK,45db7589-9c99-483f-af36-e65a5bb2a8c1,54765
224,16,16,OK,OK,32de47a6-cf92-41e9-b2b0-b1a04bc68339,22202
224,64,16,OK,OK,6406b96a-c7f4-43fe-be1d-f3594a086551,16299
224,64,32,OK,OK,16782d0c-adf7-4ffc-ae90-3b63c191e672,13652
224,64,64,OK,OK,d247198c-e2d0-4ce2-b5a7-cb429bca73f6,44476
224,196,49,OK,OK,b6a0ee52-45fc-4d18-a17d-d8df21ba3b4a,51744
224,196,98,OK,OK,97acd320-21ee-4e89-bda1-121a5608520a,11589
224,196,196,OK,OK
224,256,64,OK,OK,dc899a6a-b261-49a8-bf73-9818c27d40a3,46516
224,256,128,OK,OK
224,256,256,OK,OK
240,1,1,OK,OK
240,4,1,OK,OK
240,4,2,OK,OK
240,4,4,OK,OK
240,16,4,OK,OK
240,16,8,OK,OK,c6824993-0d66-4f28-9d29-f602691a8fbe,63112
240,16,16,OK,OK,2c55226b-4607-4975-954b-d4b7e47f2a20,30856
240,64,16,OK,OK,2d3803bb-ee28-4d94-9817-be81a09f7632,14866
240,64,32,OK,OK,535e89b1-5ae4-4d0d-982b-d7ac62a32fe1,12937
240,64,64,OK,OK,60eca1d4-34a3-4bee-97c4-9da5970789e3,7902
240,100,25,OK,OK,c6a26d65-ccab-4f4e-9c98-e2837464b156,21824
240,100,50,OK,OK,d3fbc734-4a6f-4a91-98d0-e696fe4eca2c,7888
240,100,100,OK,OK,bca24a26-d2de-4fb9-a70e-064011bef9c7,
240,256,64,OK,OK,b9fc27b4-272f-416c-baf7-bcbfe422cd0e,27025
240,256,128,OK,OK
240,256,256,OK,OK
256,1,1,OK,OK
256,4,1,OK,OK
256,4,2,OK,OK
256,4,4,OK,OK
256,16,4,OK,OK
256,16,8,OK,OK,c8240318-692b-41d1-8515-8aa2e9a79009,74119
256,16,16,OK,OK,e4345c67-d0db-40e2-8a19-15c2be3ef6de,40741
256,64,16,OK,OK,7bc00b24-b7ff-4b70-b9a5-1ce5448c34c3,13439
256,64,32,OK,OK,1cc62a7e-812c-4296-9484-4fb33e203ea3,14113
256,64,64,OK,OK,03393f03-6810-4e2b-a6c7-c479a9d02637,30346
256,256,64,OK,OK,e213fe79-7b22-40f6-98c0-eb4b85bb1498,27580
256,256,128,OK,OK
256,256,256,OK,OK
