mapID,chunkID,startTime,endTime,chunkDuration
013d8498-7563-4e22-90b3-25fa199cd4b6,57da127b-1ccb-48fe-b964-e3b923e20799,2025-06-03 14:32:28.392000,2025-06-03 14:45:13.167000,764774
013d8498-7563-4e22-90b3-25fa199cd4b6,7e4d07af-b417-4a98-9ab6-b86585963900,2025-06-03 14:33:32.827000,2025-06-03 14:44:37.747000,664920
013d8498-7563-4e22-90b3-25fa199cd4b6,8a4cfeef-a0d1-49fd-b5dd-554d57c23ee6,2025-06-03 14:32:15.076000,2025-06-03 14:42:36.800000,621723
013d8498-7563-4e22-90b3-25fa199cd4b6,b486cd61-5c7b-476c-91bd-74ab45f3f46b,2025-06-03 14:32:15.062000,2025-06-03 14:44:26.556000,731494
054ffdec-d190-4ada-85bd-1b13ad8a102d,1eff8615-a84e-4230-a4f1-41358e871c6b,2025-06-03 10:57:04.038000,2025-06-03 10:57:45.354000,41315
054ffdec-d190-4ada-85bd-1b13ad8a102d,8abb788b-c362-493f-a7c1-bfd820832cdd,2025-06-03 10:56:21.604000,2025-06-03 10:57:03.554000,41950
054ffdec-d190-4ada-85bd-1b13ad8a102d,c8b7e47d-8675-4b5a-bff3-27c797afba07,2025-06-03 10:57:00.431000,2025-06-03 10:57:44.106000,43674
054ffdec-d190-4ada-85bd-1b13ad8a102d,e4dbdf98-7964-45c0-846a-574bdf9aa213,2025-06-03 10:56:21.131000,2025-06-03 10:57:00.029000,38898
059d931e-5b68-4d03-bdf6-4e44223e7944,417a5190-7666-4b93-8718-628001664bd8,2025-06-03 13:17:29.485000,2025-06-03 13:17:29.721000,236
059d931e-5b68-4d03-bdf6-4e44223e7944,63d321d5-0155-4a14-b638-4657dbe3491a,2025-06-03 13:17:28.744000,2025-06-03 13:17:28.969000,225
059d931e-5b68-4d03-bdf6-4e44223e7944,7e778c84-82d0-442b-a865-b29378613d00,2025-06-03 13:17:29.488000,2025-06-03 13:17:29.703000,214
059d931e-5b68-4d03-bdf6-4e44223e7944,b70ba1e2-4165-4e10-b4dd-7de358698130,2025-06-03 13:17:28.746000,2025-06-03 13:17:28.956000,209
0a28d3e8-c02d-4d6a-bc75-09924bce283c,3b41bced-72ec-4e48-87b0-729326a13773,2025-06-03 13:32:44.279000,2025-06-03 13:36:15.756000,211476
0a28d3e8-c02d-4d6a-bc75-09924bce283c,48e9846c-ea40-4ecf-81fc-b52802fac075,2025-06-03 13:32:44.271000,2025-06-03 13:36:20.791000,216520
0a28d3e8-c02d-4d6a-bc75-09924bce283c,7d4fa3d4-e323-4aea-b906-c1270e0177ba,2025-06-03 13:33:00.922000,2025-06-03 13:36:33.211000,212288
0a28d3e8-c02d-4d6a-bc75-09924bce283c,f951cf98-dd8f-43b4-829c-54912747510d,2025-06-03 13:33:37.414000,2025-06-03 13:37:16.317000,218903
0d1f7593-f7bf-4ed8-bde3-a87d51c536ec,0478280b-586d-4f24-871c-3c270d0bc69d,2025-06-03 14:50:51.003000,2025-06-03 14:51:34.172000,43169
0d1f7593-f7bf-4ed8-bde3-a87d51c536ec,06cd1952-d14e-441d-934e-e2efff74686d,2025-06-03 14:47:00.827000,2025-06-03 14:47:44.698000,43871
0d1f7593-f7bf-4ed8-bde3-a87d51c536ec,18830097-f669-4aa5-8f5b-415754eb3a96,2025-06-03 14:46:19.836000,2025-06-03 14:46:57.236000,37399
0d1f7593-f7bf-4ed8-bde3-a87d51c536ec,3bccfaac-2071-468b-9fb7-823eb8ca606c,2025-06-03 14:47:45.125000,2025-06-03 14:48:20.642000,35516
0d1f7593-f7bf-4ed8-bde3-a87d51c536ec,4bddd43e-ea09-4a7b-9155-93c3a2cfe2b7,2025-06-03 14:49:26.002000,2025-06-03 14:50:00.345000,34342
0d1f7593-f7bf-4ed8-bde3-a87d51c536ec,6384f4ab-bb39-461d-8341-2e29e02ed6e0,2025-06-03 14:50:12.322000,2025-06-03 14:50:50.614000,38291
0d1f7593-f7bf-4ed8-bde3-a87d51c536ec,67ae555c-6c09-4b88-9044-05de14407775,2025-06-03 14:49:34.286000,2025-06-03 14:50:11.689000,37402
0d1f7593-f7bf-4ed8-bde3-a87d51c536ec,68c2cad6-2703-439b-8080-fb4fa502fe5e,2025-06-03 14:50:40.786000,2025-06-03 14:51:19.287000,38501
0d1f7593-f7bf-4ed8-bde3-a87d51c536ec,7ca88531-1532-472c-8eb9-56ca9a444627,2025-06-03 14:47:36.550000,2025-06-03 14:48:17.874000,41324
0d1f7593-f7bf-4ed8-bde3-a87d51c536ec,9bc3af6f-cae8-400d-bb01-f5d4da6adaa0,2025-06-03 14:48:59.095000,2025-06-03 14:49:33.855000,34759
