mapID,mapSize,chunkCount,numberOfWorkers,startTime,endTime,totalDuration
562447ba-839f-4e07-9a46-eacaa87714bd,16,16,16,2025-06-11 11:33:38.332000,2025-06-11 11:33:40.552000,2220
57df5091-a560-484e-a126-2faff2cd4cc7,256,4,4,2025-06-11 10:45:46.222000,2025-06-11 11:03:39.149000,1072927
5964f6d8-d35c-4edc-b04c-837e2c3c0793,80,16,16,2025-06-11 11:40:01.788000,2025-06-11 11:40:04.097000,2309
597f4928-6ece-42b9-b141-24f61746be13,144,256,256,2025-06-11 14:03:23.662000,2025-06-11 14:04:11.883000,48221
5c0f2d72-b0fb-4639-9bf0-14a2e4fc2a5d,128,64,64,2025-06-11 12:49:06.545000,2025-06-11 12:49:15.322000,8777
5e3f6413-49c5-406b-b6e1-eca67b4a4604,80,64,32,2025-06-11 12:15:12.939000,2025-06-11 12:15:25.074000,12135
5fbc116b-f494-4a35-9121-7fa1aea62f0f,144,64,16,2025-06-11 11:46:41.168000,2025-06-11 11:46:57.984000,16816
6171b663-7382-4762-99cc-882f1395363c,144,144,72,2025-06-11 13:16:25.290000,2025-06-11 13:16:54.801000,29511
62762387-d6ce-49a5-8756-5a0655254fea,256,256,64,2025-06-11 13:13:32.653000,2025-06-11 13:14:28.115000,55462
63d94aed-b3a6-4bad-af11-59b659991d4a,144,64,64,2025-06-11 12:51:59.023000,2025-06-11 12:52:07.989000,8966
659ffa22-bd47-4032-805f-bb5576c38038,48,36,9,2025-06-11 11:30:41.103000,2025-06-11 11:30:48.558000,7455
6859a9e5-5072-4893-a289-ba0111a148fb,64,16,8,2025-06-11 11:12:51.218000,2025-06-11 11:12:54.036000,2818
6f8f3d25-3576-4e46-8e0b-7db24db43492,160,16,4,2025-06-11 09:46:25.301000,2025-06-11 09:46:56.215000,30914
73e782f6-40b6-4599-8509-c1b74d24f1af,240,100,25,2025-06-11 12:09:39.222000,2025-06-11 12:10:03.771000,24549
74621c57-9c82-49fb-948e-c3b6aaf7de8e,224,64,64,2025-06-11 13:06:28.551000,2025-06-11 13:06:38.324000,9773
7548e3be-2c86-4f02-b5df-bdfe2f9134ba,208,256,64,2025-06-11 13:04:47.086000,2025-06-11 13:05:36.821000,49735
75c87f81-032f-46b6-af7a-8d084bb740ea,224,256,64,2025-06-11 13:07:40.310000,2025-06-11 13:08:38.062000,57752
76bedd87-fde3-4845-9354-5b0d44f9b2c4,256,64,64,2025-06-11 13:12:25.341000,2025-06-11 13:12:35.894000,10553
78258b43-b7a1-43b2-af76-bbea017d3e97,256,64,16,2025-06-11 12:03:13.264000,2025-06-11 12:03:30.728000,17464
786a8241-530b-4db6-8d01-7c4d7920023d,240,100,50,2025-06-11 12:39:19.592000,2025-06-11 12:39:39.643000,20051
7889eb12-c6d0-43c8-b812-5d02e685138d,48,64,32,2025-06-11 12:13:01.623000,2025-06-11 12:13:14.012000,12389
