mapID,mapSize,chunkCount,numberOfWorkers,startTime,endTime,totalDuration
00545d8f-d455-48e2-97db-8bf9ae1b8f38,48,64,16,2025-06-05 17:39:38.898000,2025-06-05 17:39:52.703000,13805
031c8517-4230-4644-a84d-95758e83cb61,160,16,4,2025-06-05 18:06:47.039000,2025-06-05 18:07:09.410000,22371
03393f03-6810-4e2b-a6c7-c479a9d02637,256,64,64,2025-06-05 17:12:49.707000,2025-06-05 17:13:20.053000,30346
08e0aa6c-895f-468e-aa3b-609269c690f3,32,16,8,2025-06-05 17:50:55.691000,2025-06-05 17:50:59.204000,3513
0960cebb-c080-4c4d-af2a-10a0aff8923f,64,64,64,2025-06-05 17:00:47.028000,2025-06-05 17:00:55.110000,8082
0e9847c7-3aa1-4a52-bd7b-0b87168b9c8d,64,64,16,2025-06-05 17:40:10.278000,2025-06-05 17:40:23.701000,13423
0ed7ca3c-a473-43f8-a675-e3da273738b7,16,16,4,2025-06-05 17:58:29.365000,2025-06-05 17:58:32.981000,3616
1430b92d-759b-4ed1-ade5-cbe364f4e1eb,64,16,16,2025-06-05 17:39:54.279000,2025-06-05 17:39:55.814000,1535
16782d0c-adf7-4ffc-ae90-3b63c191e672,224,64,32,2025-06-05 17:32:22.333000,2025-06-05 17:32:35.985000,13652
17b6d95d-42ad-4b21-9cd6-d3d9bb5bc193,32,64,64,2025-06-05 17:00:05.874000,2025-06-05 17:00:13.841000,7967
186e5b49-052b-430a-ad76-0de118450a8c,144,16,8,2025-06-05 17:52:28.160000,2025-06-05 17:52:36.175000,8015
1a970ece-8e60-4b6c-b2d2-d8f142bedadb,224,4,4,2025-06-05 18:24:25.055000,2025-06-05 18:31:34.304000,429249
1cc62a7e-812c-4296-9484-4fb33e203ea3,256,64,32,2025-06-05 17:33:09.164000,2025-06-05 17:33:23.277000,14113
26495005-d618-4cc6-a8d0-b0f6aaa70a48,208,16,16,2025-06-05 17:45:06.057000,2025-06-05 17:45:24.462000,18405
2b768bf7-e658-4acc-8f60-7a6b21fca61a,192,256,64,2025-06-05 17:08:21.807000,2025-06-05 17:09:23.550000,61743
2c55226b-4607-4975-954b-d4b7e47f2a20,240,16,16,2025-06-05 17:46:59.302000,2025-06-05 17:47:30.158000,30856
2cc9e4ed-10b7-4fdb-abea-38703d8c9672,112,64,16,2025-06-05 17:41:17.870000,2025-06-05 17:41:32.615000,14745
2d3803bb-ee28-4d94-9817-be81a09f7632,240,64,16,2025-06-05 17:47:45.309000,2025-06-05 17:48:00.175000,14866
2dcd0958-1e8e-45ee-acc5-cb5a8ae40634,96,4,4,2025-06-05 18:00:47.542000,2025-06-05 18:01:00.642000,13100
31bfa5bb-3d13-463f-9959-3b520e1c508a,176,16,4,2025-06-05 18:09:33.697000,2025-06-05 18:10:06.427000,32729
32de47a6-cf92-41e9-b2b0-b1a04bc68339,224,16,16,2025-06-05 17:45:57.704000,2025-06-05 17:46:19.906000,22202
3e075959-4d16-4e86-90b3-dfeeb2dfb5ac,32,16,4,2025-06-05 17:59:00.039000,2025-06-05 17:59:03.215000,3176
3e369b0a-3aa3-4cfd-b76b-5ca4a162cb2a,80,4,4,2025-06-05 18:00:16.810000,2025-06-05 18:00:22.269000,5459
3ee4605d-c304-4a35-8bce-6a41f8fcae03,160,256,64,2025-06-05 17:05:44.423000,2025-06-05 17:06:33.655000,49232
40c7fa38-2a89-4e3e-bfa5-8474e736f660,64,4,4,2025-06-05 17:59:46.071000,2025-06-05 17:59:48.783000,2712
45db7589-9c99-483f-af36-e65a5bb2a8c1,224,16,8,2025-06-05 17:54:20.983000,2025-06-05 17:55:15.748000,54765
47150bfe-ff1f-41d0-9623-ab7230bb70cb,208,4,4,2025-06-05 18:14:46.400000,2025-06-05 18:20:38.087000,351687
49311593-88fa-4bb6-84a4-41f0a70b017a,192,16,8,2025-06-05 17:53:19.662000,2025-06-05 17:53:43.993000,24331
493d7996-45cf-4b12-98e7-fb23f5992626,48,64,32,2025-06-05 17:28:42.017000,2025-06-05 17:28:54.913000,12896
4ca929a2-ded8-4816-a100-79bb714beaf8,176,256,64,2025-06-05 17:07:07.305000,2025-06-05 17:08:01.842000,54537
4e55b835-c6e6-42ae-bde9-e9aefab28116,176,64,64,2025-06-05 17:06:45.617000,2025-06-05 17:06:54.163000,8546
5068aa0c-b6ca-4260-952d-0f4b465638c8,128,256,64,2025-06-05 17:03:04.476000,2025-06-05 17:04:06.208000,61732
52eff22c-47eb-4e6e-aea3-4eb00e246ca7,80,64,32,2025-06-05 17:29:14.201000,2025-06-05 17:29:26.864000,12663
535e89b1-5ae4-4d0d-982b-d7ac62a32fe1,240,64,32,2025-06-05 17:32:43.215000,2025-06-05 17:32:56.152000,12937
54ead0b1-9a3a-49ce-801d-0401aeed7a70,128,64,64,2025-06-05 17:02:13.358000,2025-06-05 17:03:05.570000,52212
559374ff-081d-43f5-9c41-6eb34a892449,80,16,16,2025-06-05 17:40:30.675000,2025-06-05 17:40:33.500000,2825
588082ad-1ca2-4657-aa0f-e52b59c1b8e4,128,64,16,2025-06-05 17:41:54.028000,2025-06-05 17:42:10.083000,16055
58bd1080-d6b8-4c3a-a49b-8dced1353ea6,112,64,32,2025-06-05 17:29:39.880000,2025-06-05 17:29:52.704000,12824
59b2694b-3750-41d4-a48b-dbfba8b7e92b,128,16,8,2025-06-05 17:52:12.709000,2025-06-05 17:52:17.637000,4928
