mapID,mapSize,chunkCount,numberOfWorkers,startTime,endTime,totalDuration
08097501-4382-49c1-84c8-b764df359768,96,4,2,2025-06-06 13:26:16.092000,2025-06-06 13:26:43.362000,27270
1c0ae23d-528e-48d0-b355-c26a6a8590b8,224,256,128,2025-06-06 12:17:57.641000,2025-06-06 12:19:02.959000,65318
2082e2a4-c963-47e1-9917-577d612dcc3f,240,256,128,2025-06-06 12:19:16.727000,2025-06-06 12:20:02.993000,46266
26c9e87d-d37f-4baf-8c2e-505896dd5c6d,112,4,2,2025-06-06 13:26:41.545000,2025-06-06 13:27:34.888000,53343
3bed0048-c129-45c6-9d94-8635a5e8963f,80,4,2,2025-06-06 13:25:55.698000,2025-06-06 13:26:08.375000,12677
3efe18c5-7c6d-4da0-8b2d-4e3d43b649c0,224,196,196,2025-06-06 12:26:08.012000,2025-06-06 12:26:48.385000,40373
49adc82a-043a-4b0d-a4f9-28881cfcf980,160,4,2,2025-06-06 13:30:23.611000,2025-06-06 13:35:35.084000,311473
4b13022b-94d1-4d5a-842b-b44088957646,176,256,128,2025-06-06 12:15:20.116000,2025-06-06 12:16:29.864000,69748
4b1b40ab-6ad5-40f9-9a17-57be486c0779,208,256,128,2025-06-06 12:17:22.554000,2025-06-06 12:18:23.770000,61216
638600b5-41a7-4078-bb9f-a55e62b01e5e,240,256,256,2025-06-06 12:36:43.943000,2025-06-06 12:37:41.437000,57494
6989db20-5ffd-486c-9d1e-7235f65796cc,208,256,256,2025-06-06 12:33:35.469000,2025-06-06 12:35:43.498000,128029
6b75216d-4e68-4712-97c3-44313352a24f,256,256,256,2025-06-06 12:37:53.680000,2025-06-06 12:38:37.403000,43723
6be11a33-f8a6-4498-b9e3-cd6524f989f2,208,4,2,2025-06-06 13:46:34.501000,2025-06-06 13:54:49.977000,495476
6e3ca5d4-36c2-4e26-b40d-9b3ac58c00c3,256,256,128,2025-06-06 12:20:14.829000,2025-06-06 12:21:08.917000,54088
73813095-0e46-4d2c-a53d-71bf34c08796,160,256,256,2025-06-06 12:31:34.598000,2025-06-06 12:32:11.592000,36994
7463f501-f9e2-4d3d-87d9-1be67270bd32,16,4,2,2025-06-06 13:24:49.217000,2025-06-06 13:24:50.259000,1042
76ee2db0-e53b-423d-9efe-9c0603926432,64,4,2,2025-06-06 13:25:35.299000,2025-06-06 13:25:40.528000,5229
77f0cc53-78c1-4d8c-9b7f-d95363d71065,176,256,256,2025-06-06 12:32:25.380000,2025-06-06 12:33:17.217000,51837
84263358-51a3-4b95-a148-41fbd0444d4c,144,144,144,2025-06-06 12:22:27.276000,2025-06-06 12:22:47.091000,19815
89587ca1-5de6-4a62-82d1-9034f2b6c922,112,256,128,2025-06-06 12:11:21.623000,2025-06-06 12:12:10.724000,49101
8ec44451-352a-4b1e-a47b-938a4051bbe4,192,4,2,2025-06-06 13:38:31.729000,2025-06-06 13:46:22.941000,471212
96b04255-4a12-45d2-826e-7970680f54ca,192,256,256,2025-06-06 12:33:02.547000,2025-06-06 12:34:37.875000,95328
96cbf7eb-209a-43fb-bf1a-3adf3e195d7b,32,4,2,2025-06-06 13:25:04.558000,2025-06-06 13:25:05.789000,1231
a467ca2c-8af1-4e9d-9546-eb32f730a96e,224,256,256,2025-06-06 12:35:50.183000,2025-06-06 12:36:29.498000,39315
af96593e-90e6-4944-8475-b4fcd99a3521,192,256,128,2025-06-06 12:16:02.618000,2025-06-06 12:17:07.160000,64542
c719a955-436c-4fcf-8089-ad1db6ad7368,128,256,256,2025-06-06 12:29:10.007000,2025-06-06 12:30:14.143000,64135
c7e6b459-6e9e-4efb-a4eb-a39ad6d614f6,144,256,256,2025-06-06 12:30:06.951000,2025-06-06 12:31:22.041000,75090
c8811dc9-4691-4dd2-bb40-a14e0a90e732,144,4,2,2025-06-06 13:28:42.793000,2025-06-06 13:31:46.750000,183957
cbaef9d8-466e-4581-9e97-a97ea4f6cf31,224,4,2,2025-06-06 13:58:23.372000,,
d710b0c2-6188-4ab2-8171-7f0c62da19aa,160,256,128,2025-06-06 12:14:01.168000,2025-06-06 12:15:32.156000,90988
d90db8df-d360-4f72-938a-96d35086bfa1,144,256,128,2025-06-06 12:13:29.668000,2025-06-06 12:14:30.220000,60552
de428daf-dfc9-463a-a78b-783623cbd6fb,128,4,2,2025-06-06 13:27:47.189000,2025-06-06 13:29:17.085000,89896
e19d4ccc-7c0e-4d92-a7f4-700c813f708e,192,144,144,2025-06-06 12:22:58.217000,2025-06-06 12:23:25.494000,27277
e8be5fae-506d-4119-b077-867c0ab42295,48,4,2,2025-06-06 13:25:19.946000,2025-06-06 13:25:22.111000,2165
f3ac3d37-70a1-4ce9-8d14-6696630ef880,112,256,256,2025-06-06 12:28:19.009000,2025-06-06 12:28:57.855000,38846
f5b32d6e-b631-4ea0-a205-09e16bba987c,128,256,128,2025-06-06 12:12:23.148000,2025-06-06 12:13:16.356000,53208
f6a5165e-701b-41a1-827e-900c518381e0,176,4,2,2025-06-06 13:33:09.761000,2025-06-06 13:38:20.986000,311225
f7268636-bb74-4922-926a-20f5a3a52b8f,112,196,196,2025-06-06 12:25:26.549000,2025-06-06 12:25:55.374000,28825
