mapID,mapSize,chunkCount,numberOfWorkers,startTime,endTime,totalDuration
5114c0a8-a035-4d9d-b163-6e24a7f3e161,160,100,50,2025-06-11 21:10:35.351000,2025-06-11 21:10:55.772000,20421
51370386-0c0d-4823-8b02-dfdefaeac287,48,64,32,2025-06-11 20:45:33.878000,2025-06-11 20:45:45.919000,12041
51a8a9dd-b880-4e41-b83f-c9fd785bb25d,240,256,128,2025-06-11 22:17:00.079000,2025-06-11 22:17:58.514000,58435
52646a01-98d9-4cfd-8f8f-03a224db7d3f,144,16,16,2025-06-11 20:18:28.424000,2025-06-11 20:18:35.099000,6675
53f3403f-74aa-42a4-8d42-c9781e676edd,144,256,64,2025-06-11 21:25:37.285000,2025-06-11 21:26:33.954000,56669
542c941d-88cc-4a5d-8f0f-3a18f506e08c,112,196,98,2025-06-11 21:53:04.371000,2025-06-11 21:53:46.002000,41631
5513ef0a-efcc-4e40-aed1-54dd2cc611b4,208,16,4,2025-06-11 18:44:07.501000,2025-06-11 18:45:35.801000,88300
56232afc-0b86-4fcb-a16d-e5c655a4355c,128,4,4,2025-06-11 18:10:44.417000,2025-06-11 18:11:45.393000,60976
56a18059-6b89-4331-b476-d12f2f6e4b97,128,256,256,2025-06-11 22:34:13.071000,2025-06-11 22:35:01.095000,48024
5bd62c6b-3588-49b7-bb9f-86d99211628f,160,4,4,2025-06-11 18:17:02.422000,2025-06-11 18:19:37.700000,155278
5cd70dd7-ca2f-4155-8545-32b2b0e27abc,192,16,16,2025-06-11 20:24:37.787000,2025-06-11 20:24:56.868000,19081
5de3da0a-1b57-4074-bbc6-f8a0a73baab8,224,256,256,2025-06-11 22:47:57.370000,2025-06-11 22:48:45.585000,48215
603b4c42-ca66-4400-aafc-280629cd5b4b,80,64,16,2025-06-11 20:13:45.438000,2025-06-11 20:14:01.463000,16024
610190a6-2bfc-4ddf-b8b1-631eaa6f60a6,96,36,18,2025-06-11 20:38:58.294000,2025-06-11 20:39:07.183000,8889
647cc9e1-b653-46e4-ba47-69c2d3f9d689,160,64,64,2025-06-11 21:27:28.394000,2025-06-11 21:27:37.534000,9140
656b567e-ac55-4e9d-9b6e-cc8f0ba59fc7,192,256,128,2025-06-11 22:11:12.843000,2025-06-11 22:12:07.879000,55036
6aa58efe-f98c-45ec-83a6-3aaf398c9c23,160,256,128,2025-06-11 22:07:08.572000,2025-06-11 22:08:04.952000,56380
6e3976a5-9aad-4cbe-9b61-a5f47ea5327b,192,64,16,2025-06-11 20:25:43.705000,2025-06-11 20:25:57.269000,13564
6eb79c40-26d3-47a8-bb50-c896d67e8487,160,16,16,2025-06-11 20:20:24.753000,2025-06-11 20:20:33.835000,9082
6f3ccd68-7a8c-4b9f-88da-69f2c58faaa3,48,36,36,2025-06-11 21:00:46.014000,2025-06-11 21:00:50.706000,4692
70bbc8b7-8941-4241-8622-c03c4db30a95,208,64,16,2025-06-11 20:27:55.311000,2025-06-11 20:28:09.715000,14404
71b8c94a-f881-4528-bc47-ef639a5b7465,208,256,64,2025-06-11 21:37:18.406000,2025-06-11 21:38:15.270000,56864
72e19065-0928-4cf1-bbf5-24c69aef048e,208,256,128,2025-06-11 22:13:10.370000,2025-06-11 22:14:05.780000,55410
74ecda3a-6a0f-4471-8fad-7eee8ae739df,240,100,25,2025-06-11 20:42:11.603000,2025-06-11 20:42:32.039000,20436
75077078-f964-4232-9e79-b16d0bd268c4,224,16,8,2025-06-11 19:55:24.830000,2025-06-11 19:56:33.832000,69002
752d0253-c0fe-43c9-8b26-d3f80e8d20ec,256,64,64,2025-06-11 21:44:56.003000,2025-06-11 21:45:06.655000,10652
7832f5bf-f10a-435a-89b9-ffec56070df6,256,64,16,2025-06-11 20:35:45.825000,2025-06-11 20:36:02.693000,16868
79fc1d76-9447-4abc-868c-cfc8ac605042,112,16,8,2025-06-11 19:47:10.135000,2025-06-11 19:47:15.134000,4999
7ad12e7e-c48d-4818-957e-e5f67250d47d,240,16,4,2025-06-11 19:14:58.023000,2025-06-11 19:17:57.515000,179492
7ead1726-2909-4125-b491-4f09e442fb42,128,64,64,2025-06-11 21:21:28.646000,2025-06-11 21:21:37.798000,9152
80a51e4b-554e-46b1-ba32-10e37042acb4,240,64,16,2025-06-11 20:32:58.858000,2025-06-11 20:33:15.377000,16519
81a277d6-189e-4264-9348-93792b7a730e,224,196,98,2025-06-11 21:54:46.492000,2025-06-11 21:55:27.095000,40603
