mapID,chunkID,startTime,endTime,chunkDuration
0a129b39-174d-4af4-b221-f1321a980e42,372336d1-48f4-488c-af62-4d7eeb0f93d2,2025-06-19 14:55:32.624000,2025-06-19 15:13:04.837000,1052213
0a129b39-174d-4af4-b221-f1321a980e42,c89bbb0d-b929-47c9-a7f4-05a3c4d6e8a6,2025-06-19 14:01:37.778000,2025-06-19 14:20:17.602000,1119823
0a129b39-174d-4af4-b221-f1321a980e42,e2356d52-e099-4db6-8a48-a668a5ef31a8,2025-06-19 14:37:59.706000,2025-06-19 14:55:32.067000,1052361
0a129b39-174d-4af4-b221-f1321a980e42,eb4372c9-6bcf-46c5-b36a-06623756fff8,2025-06-19 14:20:18.155000,2025-06-19 14:37:59.212000,1061057
14f65eee-1ed6-4db8-ade7-20bb6a3cbefa,4e828ef4-d029-4f70-bf6a-059440160261,2025-06-18 14:34:07.353000,2025-06-18 16:30:53.827000,7006474
1f6e42ff-e5e9-43e1-beaa-50c005df8b84,0e323b71-ef35-4949-9ede-821c0ca9750a,2025-06-19 01:21:39.014000,2025-06-19 06:08:07.737000,17188722
28b5bb23-0664-40c8-bcad-72b6fe3de4f7,6fb7e317-62e7-4546-8bb6-07e0cee65e63,2025-06-18 12:19:23.505000,2025-06-18 14:33:19.916000,8036411
4c732ea4-86ab-4945-89b5-10e0a71b92ab,0145f2fd-ed01-4c4c-b025-47c027a60e6b,2025-06-19 13:07:14.340000,2025-06-19 13:24:47.882000,1053542
4c732ea4-86ab-4945-89b5-10e0a71b92ab,4e7196a4-6ab7-4af5-8e42-f62040b65b22,2025-06-19 12:50:07.119000,2025-06-19 13:07:13.767000,1026648
4c732ea4-86ab-4945-89b5-10e0a71b92ab,772a5ef1-11c1-4b5a-950f-c85b0d99cfed,2025-06-19 13:24:48.453000,2025-06-19 13:42:59.741000,1091288
4c732ea4-86ab-4945-89b5-10e0a71b92ab,95c87d4d-d6fb-41c3-8e73-1ee0a99ae8d1,2025-06-19 13:43:00.224000,2025-06-19 14:00:46.961000,1066736
58bdecbe-a603-402e-9fb2-0f2f9a23ba84,1d37156c-896c-4eec-bc10-612da2a601d6,2025-06-19 06:36:58.243000,2025-06-19 06:50:50.744000,832500
58bdecbe-a603-402e-9fb2-0f2f9a23ba84,5cf6cbd7-d452-493d-b9e1-708fd293c12d,2025-06-19 06:23:25.812000,2025-06-19 06:36:57.746000,811933
58bdecbe-a603-402e-9fb2-0f2f9a23ba84,ab91baca-e6d0-42c6-a8d3-ef9b2ce96e86,2025-06-19 06:50:51.204000,2025-06-19 07:04:26.485000,815280
58bdecbe-a603-402e-9fb2-0f2f9a23ba84,c5faa138-9884-4e74-8e1a-185e680ab7c2,2025-06-19 06:09:01.422000,2025-06-19 06:23:25.309000,863886
75f985d3-d43b-45a9-9bee-f2f14baac4e8,aad69edb-80c9-4ce8-9cd1-f1c9440274d7,2025-06-18 10:28:51.430000,2025-06-18 12:18:32.940000,6581509
79634be8-c48c-4912-b4e3-d856e2333df9,d98192c1-0019-43cd-af7c-21a81631f213,2025-06-18 16:31:46.373000,2025-06-18 19:21:59.831000,10213458
7cde3df6-1fd6-4004-9085-01b9e70c0e3b,7017387e-2712-4a5f-b1c6-37309da8cb04,2025-06-18 19:22:50.827000,2025-06-18 22:20:30.209000,10659381
cb95535d-0df0-4cb8-822f-7b670444044e,264622b3-bf44-40d2-b672-6b02275b7943,2025-06-19 07:32:12.736000,2025-06-19 07:45:01.966000,769229
cb95535d-0df0-4cb8-822f-7b670444044e,3e54d180-a9a3-464e-b663-f5b705c7d0d0,2025-06-19 07:18:58.210000,2025-06-19 07:32:12.206000,793995
cb95535d-0df0-4cb8-822f-7b670444044e,4697530c-957d-4e20-8cd3-16a5d214a64d,2025-06-19 07:05:12.860000,2025-06-19 07:18:57.725000,824865
cb95535d-0df0-4cb8-822f-7b670444044e,81e8be7e-b03b-4a7a-8493-bc32c40c7b4a,2025-06-19 07:45:02.581000,2025-06-19 07:57:48.849000,766268
e2306722-662b-4089-a5b0-f6e871a33cb4,3c74c224-2c11-47da-8341-50595b257252,2025-06-18 22:21:22.144000,2025-06-19 01:20:48.487000,10766342
faea54fe-b927-4879-983b-f2cdbfd5a4c9,51901191-f006-46dc-90dc-2ee5df88e540,2025-06-19 07:58:41.791000,2025-06-19 12:49:13.748000,17431956
