SIZE,PARTS,WORKER,p=z²,p | k²,uuid,total
96,4,2,OK,OK
96,4,4,OK,OK,8863b855-c851-4304-b4c6-a3dca03a384a,17763
96,36,9,OK,OK,ce46e225-a087-4259-9eda-2ab5ae9bd2fe,8000
96,36,18,OK,OK,610190a6-2bfc-4ddf-b8b1-631eaa6f60a6,8889
96,36,36,OK,OK,2685480f-b4a3-43ca-b4b2-a4ce2560a816,4906
112,1,1,OK,OK
112,4,1,OK,OK
112,4,2,OK,OK
112,4,4,OK,OK,d9cd10a5-ca5c-42d6-8bfe-6a924ed4a8f1,32589
112,16,4,OK,OK,e622d1ce-ae13-45cb-aacf-7da6bf2730d0,7436
112,16,8,OK,OK,79fc1d76-9447-4abc-868c-cfc8ac605042,4999
112,16,16,OK,OK,be7be9d5-6bba-4138-a519-44e17f6b60cb,3025
112,64,16,OK,OK,9269cb47-4490-4b82-94cf-75668f15fabd,15378
112,64,32,OK,OK,9998043b-0ebc-46af-8c3f-1d399daa093b,13092
112,64,64,OK,OK,a262f9f4-7643-4dec-8ba1-06ade8a3c4ad,8718
112,196,49,OK,OK,cddca45a-8c8d-4d74-a9fc-c5a5dce11a64,44451
112,196,98,OK,OK,542c941d-88cc-4a5d-8f0f-3a18f506e08c,41631
112,196,196,OK,OK,e20f7df0-ac3f-4a41-9eb8-4717226f154a,35128
112,256,64,OK,OK,3c02bd27-fbd4-454d-bb8a-0b89a3e1a5e5,48330
112,256,128,OK,OK,1475f4d4-1935-4c69-9dc8-6f971225196e,54640
112,256,256,OK,OK,8deec649-1e76-4b84-9014-27d4fc67510e,47688
128,1,1,OK,OK
128,4,1,OK,OK
128,4,2,OK,OK
128,4,4,OK,OK,56232afc-0b86-4fcb-a16d-e5c655a4355c,60976
128,16,4,OK,OK,86d18e7d-d613-4da7-9c31-a491ffd90f02,12319
128,16,8,OK,OK,9ae1b8d8-52a9-466c-9b66-b47358351e5c,7021
128,16,16,OK,OK,0f242573-12f6-4bb7-acc4-f44cd217a589,3474
128,64,16,OK,OK,215fce28-91de-4368-975a-a1942d4a21d6,13570
128,64,32,OK,OK,992ddf14-992e-4213-a62d-d2527f6b6923,12726
128,64,64,OK,OK,7ead1726-2909-4125-b491-4f09e442fb42,9152
128,256,64,OK,OK,de2be4d1-f1fe-46c9-a29a-a110c716895f,56190
128,256,128,OK,OK,0aca3acd-ef18-4010-b8e9-6ae466177cf3,56020
128,256,256,OK,OK,56a18059-6b89-4331-b476-d12f2f6e4b97,48024
144,1,1,OK,OK
144,4,1,OK,OK
144,4,2,OK,OK
144,4,4,OK,OK,d74e1fc7-d499-441c-9a51-d20be785b7f0,94140
144,16,4,OK,OK,f1d20732-8f58-4606-b67c-3df1e2fa3e82,19375
144,16,8,OK,OK,b434e435-5e41-455d-b987-f917e769d657,10379
144,16,16,OK,OK,52646a01-98d9-4cfd-8f8f-03a224db7d3f,6675
144,64,16,OK,OK,9d6c5c1c-73d7-4eab-b513-30379add4bce,16327
144,64,32,OK,OK,4e836326-c34c-4af4-a360-ea07934e14f8,12792
144,64,64,OK,OK,d59a7a8d-ee39-4b6d-a65d-db60a2a59ac3,9091
144,144,36,OK,OK,987a7ee7-4549-41ab-be67-0b3d56ae0d8a,27717
144,144,72,OK,OK,85c47e4a-f0c6-4d5d-be67-26e4afe354e3,29247
144,144,144,OK,OK,bfb45652-338f-4348-b6fc-a49e34f79b24,24866
144,256,64,OK,OK,53f3403f-74aa-42a4-8d42-c9781e676edd,56669
144,256,128,OK,OK,9f4fac27-f09d-406d-97c5-3771656d921c,55231
144,256,256,OK,OK,8f6693f5-050b-4c14-a64a-040cc658c4f6,47979
160,1,1,OK,OK
160,4,1,OK,OK
160,4,2,OK,OK
160,4,4,OK,OK,5bd62c6b-3588-49b7-bb9f-86d99211628f,155278
160,16,4,OK,OK,2bc13084-4229-4fd0-a355-14f167f1cd4d,32607
160,16,8,OK,OK,af90377d-bc2d-4d2d-9a53-1d1a193ca43f,15779
160,16,16,OK,OK,6eb79c40-26d3-47a8-bb50-c896d67e8487,9082
160,64,16,OK,OK,2c08481a-8142-4018-88c4-0876088e6bc1,16857
160,64,32,OK,OK,1d3667c8-73a1-45ad-b9da-c7393841cc43,12753
160,64,64,OK,OK,647cc9e1-b653-46e4-ba47-69c2d3f9d689,9140
160,100,25,OK,OK,3ca4d861-3a2d-421d-a734-fcecaea6bb2e,19495
160,100,50,OK,OK,5114c0a8-a035-4d9d-b163-6e24a7f3e161,20421
160,100,100,OK,OK,c188b221-3f02-4ec1-a969-934de9a37dfb,15320
160,256,64,OK,OK,1c981daa-a06b-4372-af14-e21a8d381e38,53099
160,256,128,OK,OK,6aa58efe-f98c-45ec-83a6-3aaf398c9c23,56380
160,256,256,OK,OK,06a8bf16-f62e-4296-a05c-c3308eff6bdd,48075
176,1,1,OK,OK
176,4,1,OK,OK
176,4,2,OK,OK
176,4,4,OK,OK,899a477d-9ef8-460a-94c3-b72b028b4e95,226773
176,16,4,OK,OK,4e492a31-7f2a-489b-9517-77eef010e954,48341
176,16,8,OK,OK,e6cf8e2d-5da2-43b5-bc75-057f8c4d43e6,24217
176,16,16,OK,OK,a2ca3837-7fef-461e-ac17-0f20d1c005a3,13524
176,64,16,OK,OK,136c5ca8-2af5-4c7e-8efc-9af3a8c14e00,15482
176,64,32,OK,OK,825f1de1-50fd-4109-91ba-6ae9316796c8,12603
176,64,64,OK,OK,28920335-111b-4c8a-9e5a-4e09dba6e9a3,9554
176,256,64,OK,OK,017aec15-dd7c-42bd-8519-6a87705af075,56060
176,256,128,OK,OK,036180e0-cf65-4432-a4d1-34d8f4d6b9c1,59101
176,256,256,OK,OK,83e32a28-68f0-456e-8a07-8b870a78046b,48543
192,1,1,OK,OK
192,4,1,OK,OK
192,4,2,OK,OK
192,4,4,OK,OK,36c49623-c61f-4697-8f37-7dc6ad30493d,306746
192,16,4,OK,OK,c66577a1-dc79-429d-a526-9b6918f46573,66537
192,16,8,OK,OK,c4d48d3f-a51a-4058-9dbf-43d8d56c599f,37592
192,16,16,OK,OK,5cd70dd7-ca2f-4155-8545-32b2b0e27abc,19081
192,64,16,OK,OK,6e3976a5-9aad-4cbe-9b61-a5f47ea5327b,13564
192,64,32,OK,OK,0f069cc8-0cf2-40ff-b0a9-7f39ae7f4569,12928
192,64,64,OK,OK,4948cc4d-3dea-4d6f-a49f-a5ff5201c2cf,9732
192,144,36,OK,OK,d3cead6c-97ce-44aa-84a4-8014c3da7ac6,32937
192,144,72,OK,OK,38408f42-11a9-4edf-9f50-b355b8a236d6,29076
192,144,144,OK,OK,036a8097-9b1f-49fe-bce8-b0c19763a690,24891
192,256,64,OK,OK,0f3c28c5-92c8-4c20-b150-8cdb4e463d08,55427
192,256,128,OK,OK,656b567e-ac55-4e9d-9b6e-cc8f0ba59fc7,55036
192,256,256,OK,OK,ee02bbc4-bdde-43de-aab1-ee6dfe73d89e,48791
208,1,1,OK,OK
208,4,1,OK,OK
208,4,2,OK,OK
208,4,4,OK,OK,38e61cbd-8cce-4bcf-8ceb-675b1e8960fc,434690
208,16,4,OK,OK,5513ef0a-efcc-4e40-aed1-54dd2cc611b4,88300
208,16,8,OK,OK,8aed49f8-8985-4609-bf61-229c1fc18fe5,55608
208,16,16,OK,OK,b1203da3-1bee-48ba-9eea-139b67cc2642,25251
208,64,16,OK,OK,70bbc8b7-8941-4241-8622-c03c4db30a95,14404
208,64,32,OK,OK,ed7708f1-a95d-4488-929d-9e556ee93feb,13245
208,64,64,OK,OK,bc23933b-34de-4bb9-8210-11a0b0fddb09,9616
208,256,64,OK,OK,71b8c94a-f881-4528-bc47-ef639a5b7465,56864
208,256,128,OK,OK,72e19065-0928-4cf1-bbf5-24c69aef048e,55410
208,256,256,OK,OK,f7d76db7-e95c-49df-8866-d42a93d4161b,47763
224,1,1,OK,OK
224,4,1,OK,OK
224,4,2,OK,OK
224,4,4,OK,OK,3202e692-43db-46a6-b343-3a07788a5592,618054
224,16,4,OK,OK,f3feb017-2ca3-42ab-a842-863b453ae6ee,128628
224,16,8,OK,OK,75077078-f964-4232-9e79-b16d0bd268c4,69002
224,16,16,OK,OK,b4c1acdf-aff2-47ce-86f6-0efa07062820,33717
224,64,16,OK,OK,8c6e5a24-caf1-457c-8aaa-fa9a76e97829,15943
224,64,32,OK,OK,8a49cd24-7216-49ed-b3d3-430b515ea7e5,13265
224,64,64,OK,OK,50a00164-302d-4a8d-b61c-7a53548386d1,10103
224,196,49,OK,OK,22753219-f3bb-4a21-b76d-d4f7214ea8df,44469
224,196,98,OK,OK,81a277d6-189e-4264-9348-93792b7a730e,40603
224,196,196,OK,OK,3ed17c59-d523-4503-864f-b7ed9ca14d7b,34714
224,256,64,OK,OK,47bccf58-f1fd-45e3-bdaa-f13c57b6510b,59286
224,256,128,OK,OK,eadc6293-63d6-43a9-a988-e380a9bb78cd,56836
224,256,256,OK,OK,5de3da0a-1b57-4074-bbc6-f8a0a73baab8,48215
240,1,1,OK,OK
240,4,1,OK,OK
240,4,2,OK,OK
240,4,4,OK,OK,9a58ba04-de7b-47a2-bba0-fcb8dadf6fe1,818815
240,16,4,OK,OK,7ad12e7e-c48d-4818-957e-e5f67250d47d,179492
240,16,8,OK,OK,faf34294-4224-4971-9f1e-7c4b7f52857f,97075
240,16,16,OK,OK,14f444cc-51cf-4911-b34c-c1607e1ddb75,45405
240,64,16,OK,OK,80a51e4b-554e-46b1-ba32-10e37042acb4,16519
240,64,32,OK,OK,49f1e3f7-107a-4fed-b1b4-f3f351c13dda,14578
240,64,64,OK,OK,a778338c-9f2c-4eb2-ada1-efa95caa1faf,10547
240,100,25,OK,OK,74ecda3a-6a0f-4471-8fad-7eee8ae739df,20436
240,100,50,OK,OK,11f6ca01-fd50-42c8-807f-358826fe763b,20286
240,100,100,OK,OK,9adc832e-ce61-4115-8491-ec2083ca8868,15793
240,256,64,OK,OK,ab0d81af-49eb-4518-b554-d77fcbd8b2ff,50230
240,256,128,OK,OK,51a8a9dd-b880-4e41-b83f-c9fd785bb25d,58435
240,256,256,OK,OK,8976580d-cfb8-4426-ae1d-2204e77ed760,47599
256,1,1,OK,OK
256,4,1,OK,OK
256,4,2,OK,OK
256,4,4,OK,OK,b28ee863-b7a7-4c2e-a28d-6a01a2e94b4d,1064565
256,16,4,OK,OK,a8bdd9b9-688a-45b0-9232-7af139a34b33,244259
256,16,8,OK,OK,2e57578d-bc15-4eb9-953e-ed900a89d695,121944
256,16,16,OK,OK,0aeca05b-9d40-4b7c-a0e4-68faf91acc66,59986
256,64,16,OK,OK,7832f5bf-f10a-435a-89b9-ffec56070df6,16868
256,64,32,OK,OK,bb56bdf5-c18c-4cd9-be71-5e06c8df4f72,15856
256,64,64,OK,OK,752d0253-c0fe-43c9-8b26-d3f80e8d20ec,10652
256,256,64,OK,OK,cba3c18d-09a6-49d9-a1bd-6367db993a43,55294
256,256,128,OK,OK,c5037cea-4428-4ac8-bcf9-bea3718bb3e9,59080
256,256,256,OK,OK,45038201-1b1b-459b-acda-b67f0a4c5963,47535
