mapID,mapSize,chunkCount,numberOfWorkers,startTime,endTime,totalDuration
02b65877-d003-4b73-ac7e-c175967ed64d,224,16,4,2025-06-10 13:38:36.469000,2025-06-10 13:41:32.661000,176192
02e6c68e-2bf0-499a-b804-6d894dc7d929,128,64,16,2025-06-10 14:54:50.234000,2025-06-10 14:55:06.424000,16190
0344a4ce-a96b-45e0-ab8d-1e1442f26ede,224,64,32,2025-06-10 15:32:59.745000,2025-06-10 15:33:12.887000,13142
04435cbc-2fbc-465d-ba2d-8d8ff8157f7e,96,36,36,2025-06-10 15:38:09.434000,2025-06-10 15:38:14.032000,4598
047b2344-fde9-470e-aab7-4441ebcb1b56,48,36,36,2025-06-10 15:37:23.901000,2025-06-10 15:37:28.302000,4401
05a5b794-ca23-45c7-865c-6d644ad3eeb1,112,64,32,2025-06-10 15:25:28.788000,2025-06-10 15:25:41.286000,12498
06f92d16-a0a9-4564-9612-3a9d6be7118b,128,4,4,2025-06-10 12:51:00.077000,2025-06-10 12:51:41.837000,41760
0abb9a60-619c-4460-b9c5-f1fafdcd407b,16,16,8,2025-06-10 14:22:40.959000,2025-06-10 14:22:44.195000,3236
0d424e3d-59bd-41e9-b2f8-d9947cce1402,96,36,18,2025-06-10 15:15:35.339000,2025-06-10 15:15:43.568000,8229
0ff72e69-8ae1-4128-b215-3b1bf7ea2bd3,176,256,64,2025-06-10 16:07:50.148000,2025-06-10 16:08:45.828000,55680
10e33de8-c7a5-499b-9cdf-6a5f488b4306,208,16,8,2025-06-10 14:32:46.789000,2025-06-10 14:33:22.236000,35447
11c39e5a-dd57-40cc-9164-5a322e6f2e03,32,16,16,2025-06-10 14:44:49.193000,2025-06-10 14:44:51.421000,2228
187d542f-c344-4656-abfd-2977125e58a6,224,4,4,2025-06-10 13:27:58.419000,2025-06-10 13:34:45.498000,407079
1f313155-a367-45e6-b422-e510adf82716,224,256,64,2025-06-10 16:16:34.527000,2025-06-10 16:17:33.425000,58898
1fe003cf-8eb6-440c-96e4-8569a391fdd9,256,16,4,2025-06-10 14:15:42.964000,2025-06-10 14:20:49.942000,306978
207ce7a3-be6e-467e-a52a-d256c9a7414f,240,64,64,2025-06-10 16:18:25.810000,2025-06-10 16:18:35.606000,9796
21edbc58-5a24-410c-b601-c6a2b89b57b5,192,16,8,2025-06-10 14:31:31.072000,2025-06-10 14:31:56.818000,25746
