mapID,mapSize,chunkCount,numberOfWorkers,startTime,endTime,totalDuration
05371943-60aa-433b-873a-f9e02304e0df,240,64,64,2025-06-06 15:05:54.735000,2025-06-06 15:06:20.618000,25883
05412259-dd36-48ad-afa1-a7e79700aa1a,160,256,128,2025-06-06 15:21:22.144000,2025-06-06 15:22:32.352000,70208
05e4ae66-105e-4345-bd91-67d2b1566f6e,208,256,64,2025-06-06 15:04:04.694000,2025-06-06 15:04:54.032000,49338
06456e45-713e-49f3-868e-8d091c74dac3,32,16,16,2025-06-06 14:26:09.976000,2025-06-06 14:26:12.090000,2114
06ab1d88-5747-4647-a718-cf23cd699cb3,240,100,100,2025-06-06 15:13:02.097000,2025-06-06 15:13:16.675000,14578
0e55f437-3053-4baf-a3c9-eef3c04d64ce,256,64,32,2025-06-06 14:46:34.068000,2025-06-06 14:46:47.419000,13351
0f87de01-f8f0-4560-893c-4dda8e500d3d,240,100,25,2025-06-06 14:41:31.227000,2025-06-06 14:41:56.267000,25040
16ebcf4d-fb4e-4d5f-943c-2ebd4debe318,48,64,16,2025-06-06 14:27:06.302000,2025-06-06 14:27:24.519000,18217
1fd664f5-474f-43f7-b48f-0f0841dc1747,128,64,64,2025-06-06 14:56:36.934000,2025-06-06 14:57:14.627000,37693
20f8a9cd-62c6-4def-80b2-f8503b94941d,192,144,144,2025-06-06 15:14:39.180000,2025-06-06 15:15:02.651000,23471
22017781-8e4a-4e59-9ba3-c64b3e8f3efd,240,64,32,2025-06-06 14:46:18.181000,2025-06-06 14:46:31.945000,13764
23c1cdbb-70b9-49e2-bf3d-f48aba3277ee,80,64,16,2025-06-06 14:28:14.120000,2025-06-06 14:28:29.346000,15226
26e9695d-96ee-4a5c-b309-a4722b23f641,240,100,50,2025-06-06 14:49:49.371000,2025-06-06 14:50:10.312000,20941
31942bde-8947-4794-a75a-5e54eddbc5fd,32,16,8,2025-06-06 14:17:14.264000,2025-06-06 14:17:17.225000,2961
32c39983-5d9e-4979-a544-8351d3890ae5,144,256,64,2025-06-06 14:58:48.200000,2025-06-06 14:59:29.610000,41410
349a202b-8805-4b8c-a2cc-6b3d0990e7bb,112,256,128,2025-06-06 15:18:38.434000,2025-06-06 15:19:44.509000,66075
352d7abc-6013-46d1-ae22-7fd1ab21a005,80,64,64,2025-06-06 14:55:32.696000,2025-06-06 14:55:41.296000,8600
36058d43-4452-4546-ab68-2c6440437364,192,64,32,2025-06-06 14:45:27.285000,2025-06-06 14:45:43.246000,15961
39592b68-7972-468b-a2de-d50f6847e70a,48,64,32,2025-06-06 14:42:44.748000,2025-06-06 14:42:57.514000,12766
3bc6d72e-205a-4f9d-b720-0ddf4c2146ab,144,256,128,2025-06-06 15:20:33.887000,2025-06-06 15:21:48.874000,74987
3c869d4d-c86d-4f61-b119-2171d7a4b76e,128,256,64,2025-06-06 14:57:28.683000,2025-06-06 14:58:34.642000,65959
3d156d06-4ee9-44dd-8ef4-f299380c1388,240,16,16,2025-06-06 14:34:13.733000,2025-06-06 14:34:46.032000,32299
3d323014-e1a3-4eb4-b6ed-2e146d640121,176,16,8,2025-06-06 14:19:33.176000,2025-06-06 14:19:52.392000,19216
3ed67335-142d-4fb4-aa39-35530c98e3c9,160,64,16,2025-06-06 14:30:35.826000,2025-06-06 14:30:52.475000,16649
3ed6fba1-6a06-4571-8bc2-86ee1419ad4e,112,64,32,2025-06-06 14:43:52.327000,2025-06-06 14:44:05.457000,13130
407df59e-25b6-4a26-83c3-f19ce9ddb29c,256,64,16,2025-06-06 14:36:01.866000,2025-06-06 14:36:19.158000,17292
418239c1-90b8-414a-a022-6940582e4349,224,64,64,2025-06-06 15:04:46.005000,2025-06-06 15:05:03.788000,17783
41917ace-bef5-404b-a43c-5433b3844cce,112,64,16,2025-06-06 14:28:46.479000,2025-06-06 14:29:02.846000,16367
41eaec26-6f11-4c49-bf05-08129710187c,240,256,64,2025-06-06 15:06:29.602000,2025-06-06 15:07:35.328000,65726
4307aa29-76fb-4457-83e9-d65474843156,192,144,72,2025-06-06 15:09:38.775000,2025-06-06 15:10:08.753000,29978
468c19b2-fd51-4477-a9b5-17d1970a03b0,208,64,32,2025-06-06 14:45:39.423000,2025-06-06 14:45:53.827000,14404
46ab3a27-107c-4b68-8461-579795e89f42,128,256,128,2025-06-06 15:19:14.248000,2025-06-06 15:20:55.448000,101200
48df0fd3-b1e1-42e3-a9a7-851f607b8a5e,112,16,8,2025-06-06 14:18:15.910000,2025-06-06 14:18:19.893000,3983
4c1c30c2-2099-4c4c-8fb5-beda6de0dae5,80,16,8,2025-06-06 14:18:00.436000,2025-06-06 14:18:03.666000,3230
50408193-7d75-43c7-847b-dee0aff0ab38,160,64,64,2025-06-06 14:59:39.729000,2025-06-06 14:59:47.172000,7443
52710b3b-b71c-4519-9891-591adb57a943,160,16,16,2025-06-06 14:30:15.141000,2025-06-06 14:30:21.937000,6796
5a3b2de0-6835-44f2-a699-f926905d00bf,144,64,16,2025-06-06 14:29:54.570000,2025-06-06 14:30:11.266000,16696
5c4cae5d-5311-4891-9ac3-b54cfd297bab,176,256,64,2025-06-06 15:01:22.232000,2025-06-06 15:02:26.263000,64031
5c7e5b72-4e37-4aa6-9d3d-ab57aa345420,96,36,9,2025-06-06 14:24:56.300000,2025-06-06 14:25:04.141000,7841
5cd4a637-7a0d-442f-b7ce-2e5435ac24a1,128,16,8,2025-06-06 14:18:31.404000,2025-06-06 14:18:36.915000,5511
5dd2d6ab-c1b4-4b12-952a-40ffe98b2004,160,100,100,2025-06-06 15:12:36.137000,2025-06-06 15:12:51.924000,15787
6122df9e-1799-46fc-9895-52aba8a7e14e,128,16,16,2025-06-06 14:29:06.983000,2025-06-06 14:29:09.945000,2962
615dc514-0832-44e6-8bc3-e0244c32c6cb,224,256,64,2025-06-06 15:05:18.820000,2025-06-06 15:06:07.712000,48892
6578fd6d-eb79-435c-a25e-c77eee8cf649,192,256,64,2025-06-06 15:02:44.611000,2025-06-06 15:03:48.938000,64327
65d9d4a5-1ade-411e-a530-a8aabd6fc367,176,256,128,2025-06-06 15:22:02.815000,2025-06-06 15:23:19.198000,76383
669c71d5-cd42-4c3c-ac4c-a1592e5d9c42,48,64,64,2025-06-06 14:54:51.535000,2025-06-06 14:54:59.866000,8331
