mapID,mapSize,chunkCount,numberOfWorkers,startTime,endTime,totalDuration
2ce3df17-9fc1-41c6-91fa-d94b73fdd769,16,4,1,2025-06-06 17:45:22.723000,2025-06-06 17:45:24.910000,2187
33b58bfa-36f8-431d-8c0c-ef4288f323c8,128,4,1,2025-06-06 18:15:35.458000,,
379795e8-d184-409b-ab8e-d250f1631bcc,80,1,1,2025-06-06 17:48:00.391000,2025-06-06 17:49:46.412000,106021
3a1ebe45-ff61-4524-a457-f4c828115374,48,1,1,2025-06-06 17:46:08.700000,2025-06-06 17:46:21.822000,13122
7d83f3ec-aa17-4138-b953-553617a5ba69,96,1,1,2025-06-06 17:50:36.733000,2025-06-06 17:54:17.992000,221259
7ead12fc-cb69-4e0c-bdeb-2b85ada84fd2,80,4,1,2025-06-06 17:50:01.269000,2025-06-06 17:50:25.346000,24077
7fc5046e-1fc0-4ac1-b58f-e74ce7160b78,64,1,1,2025-06-06 17:46:49.417000,2025-06-06 17:47:30.438000,41021
9b17d7c8-461e-46aa-9b84-589241325a6f,32,1,1,2025-06-06 17:45:38.039000,2025-06-06 17:45:40.495000,2456
a0d57c14-1b3c-4033-b086-88d5effc47e8,112,1,1,2025-06-06 17:55:28.732000,2025-06-06 18:01:52.624000,383892
a111ace3-4115-4304-b746-b1e558cc35cb,48,4,1,2025-06-06 17:46:34.076000,2025-06-06 17:46:37.769000,3693
a198bf2f-6fd3-41b3-b535-20c177500846,16,1,1,2025-06-06 17:45:07.394000,2025-06-06 17:45:07.658000,264
b096f6cf-a3ef-49f1-b279-6abcbd982923,112,4,1,2025-06-06 18:02:05.945000,2025-06-06 18:03:32.829000,86884
b14d0b91-feaa-4d6c-98cf-729711611316,96,4,1,2025-06-06 17:54:33.162000,2025-06-06 17:55:15.414000,42252
d080c1e9-55e1-4206-99a5-70d403f4f066,32,4,1,2025-06-06 17:45:53.365000,2025-06-06 17:45:55.881000,2516
d32f1ba1-d07c-4426-a7ac-9e229912abf1,64,4,1,2025-06-06 17:47:45.008000,2025-06-06 17:47:54.169000,9161
d5201bad-d991-4f98-bf2a-c80fdfaa3614,128,1,1,2025-06-06 18:03:01.521000,2025-06-06 18:15:20.967000,739446
