mapID,mapSize,chunkCount,numberOfWorkers,startTime,endTime,totalDuration
03d65e02-caa7-45e3-a3ab-2dc7ad2c15a4,96,1,1,2025-06-02 11:23:56.038000,2025-06-02 11:27:32.133000,216095
119fc30f-d807-43c0-8b0d-6265e97d34d9,128,1,1,2025-06-02 11:36:46.136000,2025-06-02 11:50:10.929000,804793
11c8f52e-504a-4347-a224-d44b4f9771ca,144,1,1,2025-06-02 11:53:31.606000,2025-06-02 12:15:10.857000,1299251
1611f644-d23a-474d-9f7f-16177d24e99d,144,4,1,2025-06-02 12:15:23.203000,2025-06-02 12:20:11.804000,288601
22b10c7a-f54a-4e65-bc12-12ca52ad79d1,80,1,1,2025-06-02 11:21:14.659000,2025-06-02 11:23:10.643000,115984
24507cce-359a-4020-8bd5-9c15efe290f9,112,4,1,2025-06-02 11:36:05.618000,2025-06-02 11:37:41.762000,96144
409d12d0-72d2-41d8-b5ee-bd896672c229,128,4,1,2025-06-02 11:50:25.370000,2025-06-02 11:53:17.647000,172277
444f6c4f-c5c6-4bfa-9faf-0344ddf8b667,192,4,1,2025-06-02 15:10:45.726000,2025-06-02 15:14:29.383000,223657
470402cb-3109-448f-a46c-5fabe05b0dc5,192,1,1,2025-06-02 13:53:08.002000,2025-06-02 15:10:34.032000,4646030
47d9b417-22c3-443b-b409-bb20a457dc49,176,4,1,2025-06-02 13:47:36.042000,2025-06-02 13:52:54.656000,318614
61631543-2180-4fd4-8a42-0a8007cd38ff,16,4,1,2025-06-02 11:18:37.025000,2025-06-02 11:18:38.914000,1889
67f35e04-c1fc-4463-ab7d-27df9c2b0d2b,208,1,1,2025-06-02 15:18:53.401000,,
7222a18b-51f4-4bc9-8bfc-c3706da8ba68,112,1,1,2025-06-02 11:28:18.080000,2025-06-02 11:35:52.970000,454890
8f53d91c-ebce-4bc2-a5b4-bda1517f59c5,48,4,1,2025-06-02 11:19:48.422000,2025-06-02 11:19:53.032000,4610
990ef8c3-e681-4e3b-afe3-de908776e781,32,1,1,2025-06-02 11:18:52.366000,2025-06-02 11:18:54.488000,2122
9cbc3885-af4e-4e46-8646-2d6356c1e79d,64,1,1,2025-06-02 11:20:03.754000,2025-06-02 11:20:47.340000,43586
9f29c2b9-f81b-40e3-ad9e-6b093a8bcb89,160,4,1,2025-06-02 12:51:59.347000,2025-06-02 12:59:13.010000,433663
a939b792-9d28-416a-9ff7-acb29ff890fa,160,1,1,2025-06-02 12:19:14.631000,2025-06-02 12:51:45.178000,1950547
b4673439-f8a2-45f7-ab51-fd5b34a5bc68,48,1,1,2025-06-02 11:19:23.018000,2025-06-02 11:19:36.096000,13078
b470dcd8-b245-4969-a8ec-9df788aad418,16,1,1,2025-06-02 11:18:21.683000,2025-06-02 11:18:21.959000,276
ba43011a-1190-49ff-9532-3342a02b19f2,64,4,1,2025-06-02 11:20:59.309000,2025-06-02 11:21:09.747000,10438
d754ec0b-f170-4fec-bf2e-7eaade6f3ff0,176,1,1,2025-06-02 12:59:26.852000,2025-06-02 13:47:22.804000,2875952
dbeb065c-be30-4d82-9e55-e3d07d4e2760,32,4,1,2025-06-02 11:19:07.678000,2025-06-02 11:19:09.766000,2088
e4af8d24-fd58-4817-8154-253a80d6a8b2,80,4,1,2025-06-02 11:23:25.577000,2025-06-02 11:23:51.245000,25668
f9e84dc4-c3ca-43cd-8bb2-669aa585f5dc,96,4,1,2025-06-02 11:27:42.498000,2025-06-02 11:28:31.292000,48794
