mapID,chunkID,startTime,endTime,chunkDuration
b4a619fb-4b9d-4111-8458-1226cf9180ca,5cc43b02-1d63-48e8-80a7-d5fe2c1682eb,2025-06-16 09:20:43.940000,2025-06-16 09:26:07.212000,323272
b4a619fb-4b9d-4111-8458-1226cf9180ca,6b62f137-5d01-4d87-b3b7-3903ba4aac25,2025-06-16 09:26:07.694000,2025-06-16 09:31:25.034000,317339
b4a619fb-4b9d-4111-8458-1226cf9180ca,8b05b77e-eb73-4f20-a4da-96d4eebee152,2025-06-16 09:31:25.512000,2025-06-16 09:37:00.330000,334817
b4a619fb-4b9d-4111-8458-1226cf9180ca,bf1c864c-7fda-4ff8-b175-5f206b51d3e2,2025-06-16 09:37:00.768000,2025-06-16 09:42:18.936000,318167
df626dd0-8a72-4409-826f-a01653c06046,1baf483c-435d-4ef0-94c1-d64142e418ea,2025-06-16 08:57:55.118000,2025-06-16 09:02:42.812000,287693
df626dd0-8a72-4409-826f-a01653c06046,4e065654-05a3-4e03-9005-4a91927acf9d,2025-06-16 08:47:04.244000,2025-06-16 08:52:34.723000,330479
df626dd0-8a72-4409-826f-a01653c06046,b948bd46-983c-4bcf-8eac-9a24cd9e129b,2025-06-16 08:52:35.201000,2025-06-16 08:57:54.607000,319405
df626dd0-8a72-4409-826f-a01653c06046,ce5b1fac-6234-42e8-9abf-d2227fa0cabd,2025-06-16 08:41:30.562000,2025-06-16 08:47:03.759000,333197
fbd68a96-c6b8-4509-a540-e31aba11ee07,c619d86b-f55f-492c-b872-22e5aad35a81,2025-06-10 11:11:58.394000,2025-06-10 11:12:07.441000,9046
99c1b49d-3ff7-4041-b2f0-ca49b516eaba,f89d8208-da22-4de3-989f-55b4decf1567,2025-06-16 10:44:41.205000,2025-06-16 12:16:36.704000,5515499
1b89d91c-07fb-4b0a-af77-97781724c3aa,254d70e0-c191-45d1-acce-e8330320cca3,2025-06-16 17:30:31.823000,2025-06-16 17:37:39.937000,428114
